# M(M_sol)                Lambda           n_Bc(fm^-3)          R(km)           m_B(M_sol)       m_Bquar/M_B
0.1538776136     44297663.3683844879      0.0836250000      23.3894104949      0.1541170729      0.0000000000
0.1604605545     36843690.7085888684      0.0856250000      22.4741324027      0.1607941744      0.0000000000
0.1669653675     31033541.0698724128      0.0876250000      21.7134760270      0.1673981826      0.0000000000
0.1734011307     26410459.8817446269      0.0896250000      21.0704542889      0.1739380229      0.0000000000
0.1797769742     22669666.4793061502      0.0916250000      20.5189882048      0.1804227274      0.0000000000
0.1861020044     19600087.5883803777      0.0936250000      20.0401574815      0.1868613516      0.0000000000
0.1923852436     17051123.5289046839      0.0956250000      19.6199021509      0.1932629092      0.0000000000
0.1986355890     14912667.9228640068      0.0976250000      19.2475603837      0.1996363261      0.0000000000
0.2048617845     13102523.7617080715      0.0996250000      18.9149033740      0.2059904096      0.0000000000
0.2110724051     11558242.3536322415      0.1016250000      18.6154824899      0.2123338291      0.0000000000
0.2172758501     10231635.4904325921      0.1036250000      18.3441757821      0.2186751079      0.0000000000
0.2234803358      9085009.2646595407      0.1056250000      18.0968658811      0.2250226131      0.0000000000
0.2296938988      8088518.8787448211      0.1076250000      17.8702081660      0.2313845581      0.0000000000
0.2359243946      7218272.4564183988      0.1096250000      17.6614593116      0.2377689999      0.0000000000
0.2421795019      6454955.8922098838      0.1116250000      17.4683507846      0.2441838419      0.0000000000
0.2484238570      5787101.1951546930      0.1136250000      17.2901665031      0.2505928201      0.0000000000
0.2545650931      5208950.4577916935      0.1156250000      17.1275813457      0.2569009815      0.0000000000
0.2606748495      4700469.6354834633      0.1176250000      16.9769521406      0.2631817413      0.0000000000
0.2667794531      4249969.7017874224      0.1196250000      16.8363979325      0.2694621128      0.0000000000
0.2728952707      3848805.9966194187      0.1216250000      16.7045795948      0.2757589365      0.0000000000
0.2790350487      3490130.2693187986      0.1236250000      16.5804460999      0.2820853745      0.0000000000
0.2852096661      3168364.0343739619      0.1256250000      16.4631412494      0.2884527043      0.0000000000
0.2914288624      2878884.6413006117      0.1276250000      16.3519540146      0.2948710633      0.0000000000
0.2977015963      2617814.3797240378      0.1296250000      16.2462863392      0.3013498155      0.0000000000
0.3040362430      2381869.0131336204      0.1316250000      16.1456306206      0.3078977524      0.0000000000
0.3104407268      2168243.4905833900      0.1336250000      16.0495531243      0.3145232288      0.0000000000
0.3169225921      1974525.6082466645      0.1356250000      15.9576815470      0.3212342348      0.0000000000
0.3234890612      1798627.3328352005      0.1376250000      15.8696948537      0.3280384551      0.0000000000
0.3301470694      1638730.2342155210      0.1396250000      15.7853152378      0.3349433053      0.0000000000
0.3369032915      1493242.3536284696      0.1416250000      15.7043013423      0.3419559578      0.0000000000
0.3437641606      1360762.4621242809      0.1436250000      15.6264430429      0.3490833623      0.0000000000
0.3507358720      1240052.3545476384      0.1456250000      15.5515567792      0.3563322490      0.0000000000
0.3578244077      1130012.1522454070      0.1476250000      15.4794821964      0.3637091543      0.0000000000
0.3650355240      1029661.5038867459      0.1496250000      15.4100783907      0.3712204076      0.0000000000
0.3723747595       938122.8131060549      0.1516250000      15.3432211336      0.3788721397      0.0000000000
0.3798474388       854608.1935511911      0.1536250000      15.2788009071      0.3866702868      0.0000000000
0.3874586636       778407.9109644643      0.1556250000      15.2167206833      0.3946205806      0.0000000000
0.3952133162       708880.6940560117      0.1576250000      15.1568940964      0.4027285527      0.0000000000
0.4031160589       645445.6891112612      0.1596250000      15.0992438815      0.4109995333      0.0000000000
0.4111713008       587575.6761858008      0.1616250000      15.0437005857      0.4194386163      0.0000000000
0.4193832369       534790.9392801012      0.1636250000      14.9902014693      0.4280507001      0.0000000000
0.4277558125       486654.4300802280      0.1656250000      14.9386893165      0.4368404503      0.0000000000
0.4362927256       442767.2029553268      0.1676250000      14.8891116799      0.4458123014      0.0000000000
0.4449974205       402764.6692208902      0.1696250000      14.8414198327      0.4549704497      0.0000000000
0.4538730836       366313.4345767116      0.1716250000      14.7955686352      0.4643188487      0.0000000000
0.4629226316       333108.2054463233      0.1736250000      14.7515152257      0.4738611955      0.0000000000
0.4721487159       302869.3240274173      0.1756250000      14.7092190430      0.4836009351      0.0000000000
0.4815537101       275340.5379444552      0.1776250000      14.6686412255      0.4935412462      0.0000000000
0.4911397077       250286.9000235112      0.1796250000      14.6297440374      0.5036850378      0.0000000000
0.5009085174       227493.0730097182      0.1816250000      14.5924908569      0.5140349430      0.0000000000
0.5108616582       206761.5912195715      0.1836250000      14.5568456811      0.5245933132      0.0000000000
0.5210003681       187911.4916825106      0.1856250000      14.5227729519      0.5353622249      0.0000000000
0.5313255810       170776.8981303698      0.1876250000      14.4902373106      0.5463434551      0.0000000000
0.5418379396       155205.9036172354      0.1896250000      14.4592036199      0.5575384924      0.0000000000
0.5525377911       141059.3678525104      0.1916250000      14.4296366614      0.5689485313      0.0000000000
0.5634251864       128209.9497891599      0.1936250000      14.4015011342      0.5805744693      0.0000000000
0.5744998822       116541.1551048379      0.1956250000      14.3747615825      0.5924169073      0.0000000000
0.5857613395       105946.4670818471      0.1976250000      14.3493823196      0.6044761462      0.0000000000
0.5972087257        96328.5634778276      0.1996250000      14.3253273563      0.6167521870      0.0000000000
0.6088409200        87598.5629255005      0.2016250000      14.3025605327      0.6292447339      0.0000000000
0.6206565173        79675.3500670793      0.2036250000      14.2810454781      0.6419531971      0.0000000000
0.6326538250        72484.9404422042      0.2056250000      14.2607454467      0.6548766860      0.0000000000
0.6448308790        65959.9009899257      0.2076250000      14.2416237395      0.6680140251      0.0000000000
0.6571854387        60038.8031154220      0.2096250000      14.2236432809      0.6813637447      0.0000000000
0.6697150002        54665.7221622682      0.2116250000      14.2067670070      0.6949240941      0.0000000000
0.6824167984        49789.7762931183      0.2136250000      14.1909577458      0.7086930400      0.0000000000
0.6952878190        45364.6956259326      0.2156250000      14.1761783395      0.7226682778      0.0000000000
0.7083248013        41348.4278725586      0.2176250000      14.1623916435      0.7368472310      0.0000000000
0.7215242518        37702.7788206577      0.2196250000      14.1495607257      0.7512270642      0.0000000000
0.7348824492        34393.0619060842      0.2216250000      14.1376486762      0.7658046853      0.0000000000
0.7483954533        31387.8085736163      0.2236250000      14.1266188574      0.7805767525      0.0000000000
0.7620591206        28658.4631462448      0.2256250000      14.1164349182      0.7955396888      0.0000000000
0.7758691081        26179.1424876646      0.2276250000      14.1070609096      0.8106896830      0.0000000000
0.7898208869        23926.3757481329      0.2296250000      14.0984611206      0.8260227030      0.0000000000
0.8039097521        21878.9008805182      0.2316250000      14.0906004183      0.8415345029      0.0000000000
0.8181308346        20017.4527043274      0.2336250000      14.0834440398      0.8572206340      0.0000000000
0.8324791122        18324.5883391208      0.2356250000      14.0769578663      0.8730764541      0.0000000000
0.8469494206        16784.5080297730      0.2376250000      14.0711082341      0.8890971379      0.0000000000
0.8615364652        15382.9130176827      0.2396250000      14.0658621851      0.9052776869      0.0000000000
0.8762348335        14106.8579517404      0.2416250000      14.0611873684      0.9216129416      0.0000000000
0.8910390051        12944.6291123745      0.2436250000      14.0570520996      0.9380975896      0.0000000000
0.9059433666        11885.6234506989      0.2456250000      14.0534254908      0.9547261807      0.0000000000
0.9209422186        10920.2474356935      0.2476250000      14.0502772506      0.9714931325      0.0000000000
0.9360297918        10039.8185970176      0.2496250000      14.0475779071      0.9883927462      0.0000000000
0.9512002576         9236.4815455297      0.2516250000      14.0452988524      1.0054192175      0.0000000000
0.9664477360         8503.1266185145      0.2536250000      14.0434121347      1.0225666429      0.0000000000
0.9817663130         7833.3184716530      0.2556250000      14.0418906885      1.0398290384      0.0000000000
0.9971500453         7221.2342454796      0.2576250000      14.0407082528      1.0572003428      0.0000000000
1.0125929739         6661.6024044712      0.2596250000      14.0398393438      1.0746744325      0.0000000000
1.0280891374         6149.6491771108      0.2616250000      14.0392593798      1.0922451349      0.0000000000
1.0436325777         5681.0531864856      0.2636250000      14.0389445935      1.1099062339      0.0000000000
1.0592173515         5251.9002319417      0.2656250000      14.0388719916      1.1276514827      0.0000000000
1.0748375408         4858.6440938505      0.2676250000      14.0390194583      1.1454746140      0.0000000000
1.0904872618         4498.0717347768      0.2696250000      14.0393657071      1.1633693506      0.0000000000
1.1061606733         4167.2710532585      0.2716250000      14.0398902635      1.1813294139      0.0000000000
1.1218519854         3863.6015510575      0.2736250000      14.0405734589      1.1993485339      0.0000000000
1.1375554678         3584.6690100405      0.2756250000      14.0413964135      1.2174204586      0.0000000000
1.1532654577         3328.3010626490      0.2776250000      14.0423410650      1.2355389625      0.0000000000
1.1689763665         3092.5264916650      0.2796250000      14.0433901540      1.2536978553      0.0000000000
1.1846826870         2875.5556811277      0.2816250000      14.0445271049      1.2718909899      0.0000000000
1.2003790003         2675.7632736481      0.2836250000      14.0457361661      1.2901122706      0.0000000000
1.2160599813         2491.6729405241      0.2856250000      14.0470023259      1.3083556604      0.0000000000
1.2317204044         2321.9426124265      0.2876250000      14.0483112762      1.3266151878      0.0000000000
1.2473551490         2165.3520399992      0.2896250000      14.0496494435      1.3448849542      0.0000000000
1.2629592033         2020.7912066181      0.2916250000      14.0510038398      1.3631591391      0.0000000000
1.2785276700         1887.2501777529      0.2936250000      14.0523622821      1.3814320072      0.0000000000
1.2940557704         1763.8091290505      0.2956250000      14.0537132070      1.3996979150      0.0000000000
1.3095388450         1649.6304194418      0.2976250000      14.0550456118      1.4179513116      0.0000000000
1.3249723608         1543.9507548950      0.2996250000      14.0563492075      1.4361867494      0.0000000000
1.3403519111         1446.0740346462      0.3016250000      14.0576142404      1.4543988845      0.0000000000
1.3556732191         1355.3655224696      0.3036250000      14.0588315866      1.4725824823      0.0000000000
1.3709321404         1271.2456420536      0.3056250000      14.0599926184      1.4907324224      0.0000000000
1.3861246602         1193.1855392877      0.3076250000      14.0610893053      1.5088436957      0.0000000000
1.4012469023         1120.7018080081      0.3096250000      14.0621141065      1.5269114171      0.0000000000
1.4162951242         1053.3528050017      0.3116250000      14.0630600270      1.5449308216      0.0000000000
1.4312657199          990.7345316674      0.3136250000      14.0639205050      1.5628972685      0.0000000000
1.4461552198          932.4773815432      0.3156250000      14.0646894993      1.5808062434      0.0000000000
1.4609602903          878.2430330972      0.3176250000      14.0653613601      1.5986533587      0.0000000000
1.4756777349          827.7215449078      0.3196250000      14.0659309259      1.6164343574      0.0000000000
1.4903044921          780.6289500681      0.3216250000      14.0663934053      1.6341451116      0.0000000000
1.5048376362          736.7048447213      0.3236250000      14.0667444432      1.6517816255      0.0000000000
1.5192743754          695.7103237525      0.3256250000      14.0669800421      1.6693400344      0.0000000000
1.5336120501          657.4260781068      0.3276250000      14.0670965221      1.6868166048      0.0000000000
1.5478481338          621.6507470152      0.3296250000      14.0670906508      1.7042077369      0.0000000000
1.5619802287          588.1992897448      0.3316250000      14.0669594480      1.7215099611      0.0000000000
1.5760060662          556.9015254333      0.3336250000      14.0667003003      1.7387199402      0.0000000000
1.5899235037          527.6009659042      0.3356250000      14.0663108506      1.7558344668      0.0000000000
1.6037305230          500.1535325460      0.3376250000      14.0657890598      1.7728504642      0.0000000000
1.6174252283          474.4265794703      0.3396250000      14.0651331365      1.7897649838      0.0000000000
1.6310058437          450.2978292123      0.3416250000      14.0643415510      1.8065752051      0.0000000000
1.6444707112          427.6546031795      0.3436250000      14.0634130525      1.8232784345      0.0000000000
1.6578182875          406.3929465151      0.3456250000      14.0623466011      1.8398721024      0.0000000000
1.6710471422          386.4168869281      0.3476250000      14.0611413568      1.8563537631      0.0000000000
1.6841559545          367.6378448072      0.3496250000      14.0597967314      1.8727210919      0.0000000000
1.6971435114          349.9739269611      0.3516250000      14.0583122871      1.8889718842      0.0000000000
1.7100087035          333.3494798731      0.3536250000      14.0566878054      1.9051040527      0.0000000000
1.7227505237          317.6944804312      0.3556250000      14.0549232083      1.9211156256      0.0000000000
1.7353680641          302.9441470412      0.3576250000      14.0530186385      1.9370047454      0.0000000000
1.7478605121          289.0384900598      0.3596250000      14.0509743266      1.9527696650      0.0000000000
1.7602271489          275.9219456927      0.3616250000      14.0487907088      1.9684087468      0.0000000000
1.7724673462          263.5429693191      0.3636250000      14.0464682934      1.9839204600      0.0000000000
1.7845805614          251.8538013604      0.3656250000      14.0440077958      1.9993033760      0.0000000000
1.7965663384          240.8100960169      0.3676250000      14.0414099837      2.0145561704      0.0000000000
1.8084243018          230.3706900557      0.3696250000      14.0386757285      2.0296776168      0.0000000000
1.8201541558          220.4973412216      0.3716250000      14.0358060691      2.0446665863      0.0000000000
1.8317556801          211.1545142108      0.3736250000      14.0328020799      2.0595220437      0.0000000000
1.8432287279          202.3091538793      0.3756250000      14.0296649707      2.0742430460      0.0000000000
1.8545732227          193.9305151001      0.3776250000      14.0263959927      2.0888287392      0.0000000000
1.8657891558          185.9899699729      0.3796250000      14.0229964945      2.1032783556      0.0000000000
1.8768765835          178.4608691593      0.3816250000      14.0194678822      2.1175912119      0.0000000000
1.8878356250          171.3183686489      0.3836250000      14.0158116408      2.1317667065      0.0000000000
1.8986664584          164.5393118350      0.3856250000      14.0120292903      2.1458043165      0.0000000000
1.9093693199          158.1020981248      0.3876250000      14.0081224276      2.1597035956      0.0000000000
1.9199445000          151.9865702529      0.3896250000      14.0040926795      2.1734641717      0.0000000000
1.9303923416          146.1739041716      0.3916250000      13.9999417320      2.1870857440      0.0000000000
1.9407132376          140.6465205684      0.3936250000      13.9956712993      2.2005680812      0.0000000000
1.9509076278          135.3879881027      0.3956250000      13.9912831077      2.2139110179      0.0000000000
1.9609759983          130.3829407898      0.3976250000      13.9867789688      2.2271144541      0.0000000000
1.9709188775          125.6170044316      0.3996250000      13.9821606807      2.2401783513      0.0000000000
1.9807368342          121.0767284690      0.4016250000      13.9774300580      2.2531027299      0.0000000000
1.9904304771          116.7495119798      0.4036250000      13.9725889594      2.2658876691      0.0000000000
2.0000004505          112.6235522529      0.4056250000      13.9676392558      2.2785333021      0.0000000000
1.9992683741          112.9291770620      1.6854449299      13.9679660640      2.2775652357      0.0000073282
1.9937215067          114.9953666327      1.6886235987      13.9672761872      2.2702339080      0.0002681198
1.9845138988          118.2435341766      1.6917962952      13.9631049614      2.2580801699      0.0009272970
1.9745156115          121.6559086347      1.6949630529      13.9560885758      2.2449040110      0.0018264904
1.9640981446          125.1465143450      1.6981239051      13.9468483390      2.2311980669      0.0029106929
1.9533361654          128.7225477396      1.7012788847      13.9357553723      2.2170623613      0.0041430182
1.9423739001          132.3470029724      1.7044280242      13.9230524277      2.2026875109      0.0055098042
1.9312205508          136.0343097079      1.7075713560      13.9089210150      2.1880863040      0.0069969635
1.9199136759          139.7821477585      1.7107089122      13.8934985852      2.1733085262      0.0085930344
1.9086044789          143.5305897858      1.7138407244      13.8769170395      2.1585518457      0.0102845556
1.8971895960          147.3363376847      1.7169668241      13.8592542971      2.1436812916      0.0120695383
1.8856711555          151.2067729385      1.7200872423      13.8405807245      2.1286998894      0.0139458729
1.8742062649          155.0698381368      1.7232020101      13.8210005163      2.1138117703      0.0158981835
1.8627033850          158.9751914916      1.7263111579      13.8005473427      2.0988976441      0.0179314864
1.8512834496          162.8635402623      1.7294147161      13.7793122013      2.0841138476      0.0200317074
1.8397720269          166.8293029824      1.7325127147      13.7572745575      2.0692342530      0.0222100435
1.8284126298          170.7442972727      1.7356051834      13.7345709785      2.0545731634      0.0244478477
1.8169679223          174.7390630801      1.7386921519      13.7111340852      2.0398237500      0.0267600914
1.8056976380          178.6702512109      1.7417736493      13.6871179945      2.0253202396      0.0291228224
1.7944850153          182.6021853489      1.7448497046      13.6625000969      2.0109114492      0.0315692945
1.7831522763          186.6401032815      1.7479203466      13.6372020077      1.9963688219      0.0340438269
1.7720040610          190.6057939041      1.7509856037      13.6114203551      1.9820828898      0.0365868550
1.7609435510          194.5542249303      1.7540455041      13.5851261197      1.9679286136      0.0391830954
1.7499799477          198.4781789408      1.7571000759      13.5583484790      1.9539170632      0.0418283619
1.7391033234          202.3820676124      1.7601493468      13.5311021056      1.9400348618      0.0445262769
1.7284376900          206.1842448721      1.7631933443      13.5035007443      1.9264393535      0.0472645206
1.7176353739          210.1068340517      1.7662320957      13.4752978326      1.9126869424      0.0500674637
1.7072623624          213.7783959949      1.7692656279      13.4469569305      1.8994973477      0.0529201341
1.6967797361          217.5503965081      1.7722939678      13.4180625628      1.8861843326      0.0558061781
1.6862584958          221.3779870385      1.7753171420      13.3886727805      1.8728382281      0.0587154047
1.6759400126          225.0951887348      1.7783351768      13.3590129301      1.8597646808      0.0616947828
1.6659033719          228.6408894178      1.7813480983      13.3291833976      1.8470626638      0.0646910562
1.6558702828          232.2057188810      1.7843559324      13.2989379209      1.8343791752      0.0677447291
1.6458968452          235.7492202617      1.7873587049      13.2683369227      1.8217848473      0.0708408296
1.6362217954          239.0957537257      1.7903564411      13.2376426755      1.8095802888      0.0739527529
1.6265342901          242.4668803212      1.7933491664      13.2065447065      1.7973726341      0.0771198154
1.6168782159          245.8299653443      1.7963369057      13.1750918359      1.7852170040      0.0803272218
1.6076800267          248.8631403794      1.7993196840      13.1437859734      1.7736492189      0.0835698405
1.5982191565          252.1030613539      1.8022975258      13.1118070437      1.7617625000      0.0868127352
1.5891115283          255.0829512450      1.8052704556      13.0798893311      1.7503304659      0.0900982929
